ANDES-A,Order,Family,Genus,Species,,Latitude1,Longitude1,State,,
1967,Anura,Centrolenidae,Espadarana,andina,Espadarana andina,5.8822000000,-73.6775000000,Santander,,
1968,Anura,Centrolenidae,Espadarana,andina,Espadarana andina,5.8822000000,-73.6775000000,Santander,,
1969,Anura,Centrolenidae,Espadarana,andina,Espadarana andina,5.8822000000,-73.6775000000,Santander,,
3777,Anura,Centrolenidae,Espadarana,audax,Espadarana audax,4.8866950000,-73.2604120000,Boyacá,,
2166,Anura,Centrolenidae,Espadarana,buckleyi,Espadarana buckleyi,4.3500000000,-74.2700000000,Cundinamarca,,
3980,Anura,Centrolenidae,Espadarana,prosoblepon,Espadarana prosoblepon,5.4128400000,-74.9957400000,Caldas,,
634,Anura,Centrolenidae,Espadarana,prosoblepon,Espadarana prosoblepon,4.9211111000,75.0716667000,Tolima,,
3738,Anura,Centrolenidae,Hyalinobatrachium,chirripoi,Hyalinobatrachium chirripoi,5.0207870000,-76.5163300000,Chocó,,
3739,Anura,Centrolenidae,Hyalinobatrachium,chirripoi,Hyalinobatrachium chirripoi,5.0207870000,-76.5163300000,Chocó,,
1248,Anura,Centrolenidae,Hyalinobatrachium,esmeralda,Hyalinobatrachium esmeralda,5.2941670000,-72.7061110000,Boyacá,,
4086,Anura,Centrolenidae,Hyalinobatrachium,fleischmanni,Hyalinobatrachium fleischmanni,4.1320000000,-74.7140000000,Tolima,,
1402,Anura,Centrolenidae,Hyalinobatrachium,fleischmanni,Hyalinobatrachium fleischmanni,5.3067870000,-74.9058000000,Tolima,,
1403,Anura,Centrolenidae,Hyalinobatrachium,fleischmanni,Hyalinobatrachium fleischmanni,5.3067870000,-74.9058000000,Tolima,,
982,Anura,Centrolenidae,Hyalinobatrachium,mondolfii,Hyalinobatrachium mondolfii,-4.0030400000,-69.0950000000,Amazonas,,
983,Anura,Centrolenidae,Hyalinobatrachium,mondolfii,Hyalinobatrachium mondolfii,-4.0030400000,-69.0950000000,Amazonas,,
984,Anura,Centrolenidae,Hyalinobatrachium,mondolfii,Hyalinobatrachium mondolfii,-4.0030400000,-69.0950000000,Amazonas,,
4416,Anura,Centrolenidae,Nymphargus,garciae,Nymphargus garciae,3.7497400000,-74.6394600000,Tolima,,
489,Anura,Centrolenidae,Nymphargus,rosada,Nymphargus rosada,6.9802778000,-75.1305556000,Antioquia,,
633,Anura,Centrolenidae,Rulyrana,susatami,Rulyrana susatami,4.9211111000,75.0716667000,Tolima,,
979,Anura,Centrolenidae,Teratohyla,midas,Teratohyla midas,-4.0030400000,-69.0950000000,Amazonas,,
980,Anura,Centrolenidae,Teratohyla,midas,Teratohyla midas,-4.0030400000,-69.0950000000,Amazonas,,
981,Anura,Centrolenidae,Teratohyla,midas,Teratohyla midas,-4.0030400000,-69.0950000000,Amazonas,,
2345,Anura,Centrolenidae,Teratohyla,midas,Teratohyla midas,1.4900000000,-75.4000000000,Caquetá,,
2346,Anura,Centrolenidae,Teratohyla,midas,Teratohyla midas,1.4900000000,-75.4000000000,Caquetá,,
2347,Anura,Centrolenidae,Teratohyla,midas,Teratohyla midas,1.5000000000,-75.4100000000,Caquetá,,
2348,Anura,Centrolenidae,Teratohyla,midas,Teratohyla midas,1.5000000000,-75.4000000000,Caquetá,,
4386,Anura,Centrolenidae,Vitreorana,ritae,Vitreorana ritae,1.1611700000,-70.2039400000,Vaupés,,
3381,Anura,Ceratophryidae,Ceratophrys,calcarata,Ceratophrys calcarata,10.4879740000,-75.1336720000,Atlántico,,
3110,Anura,Ceratophryidae,Ceratophrys,calcarata,Ceratophrys calcarata,10.8926890000,-75.0015170000,Atlántico,,
3367,Anura,Ceratophryidae,Ceratophrys,calcarata,Ceratophrys calcarata,9.3268230000,-74.5687340000,Magdalena,,
3392,Anura,Ceratophryidae,Ceratophrys,calcarata,Ceratophrys calcarata,9.3268230000,-74.5687340000,Magdalena,,
3895,Anura,Craugastoridae,Craugastor,fitzingeri,Craugastor fitzingeri,5.3296800000,-76.6276400000,Chocó,,
3896,Anura,Craugastoridae,Craugastor,fitzingeri,Craugastor fitzingeri,5.3298500000,-76.6279400000,Chocó,,
3897,Anura,Craugastoridae,Craugastor,fitzingeri,Craugastor fitzingeri,5.3298500000,-76.6279400000,Chocó,,
1431,Anura,Craugastoridae,Craugastor,fitzingeri,Craugastor fitzingeri,5.5704600000,-77.5025400000,Chocó,,
1421,Anura,Craugastoridae,Craugastor,fitzingeri,Craugastor fitzingeri,5.5705000000,-77.5026000000,Chocó,,
4954,Anura,Craugastoridae,Craugastor,fitzingeri,Craugastor fitzingeri,5.3067870000,-74.9058000000,Tolima,,
2396,Anura,Craugastoridae,Craugastor,longirostris,Craugastor longirostris,5.5705000000,-77.5026000000,Chocó,,
1422,Anura,Craugastoridae,Craugastor,longirostris,Craugastor longirostris,5.5705000000,-77.5026000000,Chocó,,
1423,Anura,Craugastoridae,Craugastor,longirostris,Craugastor longirostris,5.5705000000,-77.5026000000,Chocó,,
1424,Anura,Craugastoridae,Craugastor,longirostris,Craugastor longirostris,5.5705000000,-77.5026000000,Chocó,,
2399,Anura,Craugastoridae,Craugastor,longirostris,Craugastor longirostris,5.5705000000,-77.5026000000,Chocó,,
4783,Anura,Craugastoridae,Craugastor,longirostris,Craugastor longirostris,5.4333300000,-74.4428600000,Cundinamarca,,
3973,Anura,Craugastoridae,Craugastor,longirostris,Craugastor longirostris,2.4373000000,-75.4167100000,Huila,,
2401,Anura,Craugastoridae,Craugastor,longirostris,Craugastor longirostris,1.4168100000,-78.3858900000,Nariño,,
2400,Anura,Craugastoridae,Craugastor,longirostris,Craugastor longirostris,1.4187000000,-78.3774900000,Nariño,,
2402,Anura,Craugastoridae,Craugastor,longirostris,Craugastor longirostris,1.4222900000,-78.3697200000,Nariño,,
4753,Anura,Craugastoridae,Craugastor,longirostris,Craugastor longirostris,6.7936100000,-73.4752400000,Santander,,
2397,Anura,Craugastoridae,Craugastor,longirostris,Craugastor longirostris,3.8391667000,-77.1966667000,Valle del Cauca,,
2398,Anura,Craugastoridae,Craugastor,longirostris,Craugastor longirostris,3.8391667000,-77.1966667000,Valle del Cauca,,
4955,Anura,Craugastoridae,Craugastor,metriosistus,Craugastor metriosistus,7.3962000000,-73.4955000000,Santander,,
4430,Anura,Craugastoridae,Craugastor,metriosistus,Craugastor metriosistus,5.0028700000,-74.9098700000,Tolima,,
4436,Anura,Craugastoridae,Craugastor,metriosistus,Craugastor metriosistus,5.0028700000,-74.9098700000,Tolima,,
4434,Anura,Craugastoridae,Craugastor,metriosistus,Craugastor metriosistus,5.0054300000,-74.9080500000,Tolima,,
4447,Anura,Craugastoridae,Craugastor,metriosistus,Craugastor metriosistus,5.0054300000,-74.9080500000,Tolima,,
4445,Anura,Craugastoridae,Craugastor,metriosistus,Craugastor metriosistus,5.0278400000,-74.8892000000,Tolima,,
3201,Anura,Craugastoridae,Craugastor,raniformis,Craugastor raniformis,6.7186300000,-74.2765500000,Antioquia,,
3202,Anura,Craugastoridae,Craugastor,raniformis,Craugastor raniformis,6.7186300000,-74.2765500000,Antioquia,,
3207,Anura,Craugastoridae,Craugastor,raniformis,Craugastor raniformis,6.7186300000,-74.2765500000,Antioquia,,
3893,Anura,Craugastoridae,Craugastor,raniformis,Craugastor raniformis,5.3223200000,-76.6132400000,Chocó,,
3894,Anura,Craugastoridae,Craugastor,raniformis,Craugastor raniformis,5.3223200000,-76.6132400000,Chocó,,
3898,Anura,Craugastoridae,Craugastor,raniformis,Craugastor raniformis,5.3294900000,-76.6303700000,Chocó,,
1414,Anura,Craugastoridae,Craugastor,raniformis,Craugastor raniformis,5.5705000000,-77.5026000000,Chocó,,
1415,Anura,Craugastoridae,Craugastor,raniformis,Craugastor raniformis,5.5705000000,-77.5026000000,Chocó,,
1420,Anura,Craugastoridae,Craugastor,raniformis,Craugastor raniformis,5.5705000000,-77.5026000000,Chocó,,
1426,Anura,Craugastoridae,Craugastor,raniformis,Craugastor raniformis,5.5705000000,-77.5026000000,Chocó,,
3050,Anura,Craugastoridae,Craugastor,raniformis,Craugastor raniformis,4.3584400000,-74.5648500000,Cundinamarca,,
3749,Anura,Craugastoridae,Craugastor,raniformis,Craugastor raniformis,4.5358060000,-75.6389880000,Quindío,,
3745,Anura,Craugastoridae,Craugastor,raniformis,Craugastor raniformis,4.5512260000,-75.6590350000,Quindío,x,
3746,Anura,Craugastoridae,Craugastor,raniformis,Craugastor raniformis,4.5512260000,-75.6590350000,Quindío,,
3747,Anura,Craugastoridae,Craugastor,raniformis,Craugastor raniformis,4.5512260000,-75.6590350000,Quindío,,
3748,Anura,Craugastoridae,Craugastor,raniformis,Craugastor raniformis,4.5512260000,-75.6590350000,Quindío,,
3982,Anura,Craugastoridae,Craugastor,raniformis,Craugastor raniformis,4.6885460000,-75.6265570000,Quindío,,
4127,Anura,Craugastoridae,Craugastor,raniformis,Craugastor raniformis,4.6885460000,-75.6265570000,Quindío,,
4128,Anura,Craugastoridae,Craugastor,raniformis,Craugastor raniformis,4.6885460000,-75.6265570000,Quindío,,
4990,Anura,Craugastoridae,Craugastor,raniformis,Craugastor raniformis,4.0934440000,-74.7851390000,Tolima,,
4129,Anura,Craugastoridae,Hypodactylus,mantipus,Hypodactylus mantipus,4.6885460000,-75.6265570000,Quindío,,
1655,Anura,Craugastoridae,Oreobates,quixensis,Oreobates quixensis,-4.1360002000,-69.9240036000,Amazonas,,
875,Anura,Craugastoridae,Oreobates,quixensis,Oreobates quixensis,-4.1241030000,-69.9412860000,Amazonas,,
891,Anura,Craugastoridae,Oreobates,quixensis,Oreobates quixensis,-4.1241030000,-69.9412860000,Amazonas,,
892,Anura,Craugastoridae,Oreobates,quixensis,Oreobates quixensis,-4.1241030000,-69.9412860000,Amazonas,,
893,Anura,Craugastoridae,Oreobates,quixensis,Oreobates quixensis,-4.1241030000,-69.9412860000,Amazonas,,
2060,Anura,Craugastoridae,Oreobates,quixensis,Oreobates quixensis,-4.1166670000,-69.9500000000,Amazonas,,
2061,Anura,Craugastoridae,Oreobates,quixensis,Oreobates quixensis,-4.1166670000,-69.9500000000,Amazonas,,
2062,Anura,Craugastoridae,Oreobates,quixensis,Oreobates quixensis,-4.1166670000,-69.9500000000,Amazonas,,
1953,Anura,Craugastoridae,Oreobates,quixensis,Oreobates quixensis,-4.1093333000,-69.9500000000,Amazonas,,
1954,Anura,Craugastoridae,Oreobates,quixensis,Oreobates quixensis,-4.1067222000,-69.9492778000,Amazonas,,
2095,Anura,Craugastoridae,Oreobates,quixensis,Oreobates quixensis,-3.8642900000,-70.2040400000,Amazonas,,
2094,Anura,Craugastoridae,Oreobates,quixensis,Oreobates quixensis,-3.8642800000,-70.2040300000,Amazonas,,
2287,Anura,Craugastoridae,Oreobates,quixensis,Oreobates quixensis,-3.6966900000,-70.5846100000,Amazonas,,
805,Anura,Craugastoridae,Oreobates,quixensis,Oreobates quixensis,-0.6783310000,-9.9609030000,Amazonas,,
4501,Anura,Craugastoridae,Oreobates,quixensis,Oreobates quixensis,-3.8491640000,-70.2201090000,Leticia,,
1641,Anura,Craugastoridae,Pristimantis,acuminatus,Pristimantis acuminatus,-4.1360002000,-69.9240036000,Amazonas,,
1642,Anura,Craugastoridae,Pristimantis,acuminatus,Pristimantis acuminatus,-4.1360002000,-69.9240036000,Amazonas,,
4207,Anura,Craugastoridae,Pristimantis,adercus,Pristimantis adercus,4.4610800000,-73.7187700000,Meta,,
750,Anura,Craugastoridae,Pristimantis,altamazonicus,Pristimantis altamazonicus,-4.1194444000,-69.9500000000,Amazonas,,
1010,Anura,Craugastoridae,Pristimantis,altamazonicus,Pristimantis altamazonicus,-4.0030400000,-69.0950000000,Amazonas,,
2090,Anura,Craugastoridae,Pristimantis,altamazonicus,Pristimantis altamazonicus,-3.8644600000,-70.2042100000,Amazonas,,
4939,Anura,Craugastoridae,Pristimantis,bicolor,Pristimantis bicolor,5.8355400000,-73.5828300000,Boyacá,,
4148,Anura,Craugastoridae,Pristimantis,bogotensis,Pristimantis bogotensis,3.9010100000,-74.5096700000,Cundinamarca,,
4150,Anura,Craugastoridae,Pristimantis,bogotensis,Pristimantis bogotensis,3.9010100000,-74.5096700000,Cundinamarca,,
4151,Anura,Craugastoridae,Pristimantis,bogotensis,Pristimantis bogotensis,3.9010100000,-74.5096700000,Cundinamarca,,
4152,Anura,Craugastoridae,Pristimantis,bogotensis,Pristimantis bogotensis,3.9010100000,-74.5096700000,Cundinamarca,,
4162,Anura,Craugastoridae,Pristimantis,bogotensis,Pristimantis bogotensis,3.9010100000,-74.5096700000,Cundinamarca,,
4161,Anura,Craugastoridae,Pristimantis,bogotensis,Pristimantis bogotensis,3.9010100000,-74.5096700000,Cundinamarca,,
4725,Anura,Craugastoridae,Pristimantis,bogotensis,Pristimantis bogotensis,4.3119200000,-74.2629400000,Cundinamarca,,
4728,Anura,Craugastoridae,Pristimantis,bogotensis,Pristimantis bogotensis,4.3119200000,-74.2629400000,Cundinamarca,,
4840,Anura,Craugastoridae,Pristimantis,bogotensis,Pristimantis bogotensis,4.3119200000,-74.2629400000,Cundinamarca,,
4841,Anura,Craugastoridae,Pristimantis,bogotensis,Pristimantis bogotensis,4.3119200000,-74.2629400000,Cundinamarca,,
4843,Anura,Craugastoridae,Pristimantis,bogotensis,Pristimantis bogotensis,4.3119900000,-74.2627900000,Cundinamarca,,
1594,Anura,Craugastoridae,Pristimantis,bogotensis,Pristimantis bogotensis,4.5329999000,-76.7730026000,Cundinamarca,,
1595,Anura,Craugastoridae,Pristimantis,bogotensis,Pristimantis bogotensis,4.5329999000,-76.7730026000,Cundinamarca,,
1717,Anura,Craugastoridae,Pristimantis,bogotensis,Pristimantis bogotensis,4.5329999000,-76.7730030000,Cundinamarca,,
1596,Anura,Craugastoridae,Pristimantis,bogotensis,Pristimantis bogotensis,4.5329999000,-76.7730026000,Cundinamarca,,
1597,Anura,Craugastoridae,Pristimantis,bogotensis,Pristimantis bogotensis,4.5329999000,-76.7730026000,Cundinamarca,,
4153,Anura,Craugastoridae,Pristimantis,bogotensis,Pristimantis bogotensis,4.5562510000,-74.0031559000,Cundinamarca,,
4159,Anura,Craugastoridae,Pristimantis,bogotensis,Pristimantis bogotensis,4.5562510000,-74.0031560000,Cundinamarca,,
4160,Anura,Craugastoridae,Pristimantis,bogotensis,Pristimantis bogotensis,4.5562510000,-74.0031560000,Cundinamarca,,
4157,Anura,Craugastoridae,Pristimantis,bogotensis,Pristimantis bogotensis,4.5563530000,-74.0032620000,Cundinamarca,,
4158,Anura,Craugastoridae,Pristimantis,bogotensis,Pristimantis bogotensis,4.5563530000,-74.0032620000,Cundinamarca,,
4156,Anura,Craugastoridae,Pristimantis,bogotensis,Pristimantis bogotensis,4.5571960000,-74.0032630000,Cundinamarca,,
4155,Anura,Craugastoridae,Pristimantis,bogotensis,Pristimantis bogotensis,4.5576010000,-74.0032160000,Cundinamarca,,
4154,Anura,Craugastoridae,Pristimantis,bogotensis,Pristimantis bogotensis,4.5586450000,-74.0025480000,Cundinamarca,,
3633,Anura,Craugastoridae,Pristimantis,bogotensis,Pristimantis bogotensis,4.5613300000,-74.0015000000,Cundinamarca,,
4820,Anura,Craugastoridae,Pristimantis,bogotensis,Pristimantis bogotensis,4.6010000000,-74.0647000000,Cundinamarca,,
4821,Anura,Craugastoridae,Pristimantis,bogotensis,Pristimantis bogotensis,4.6010000000,-74.0647000000,Cundinamarca,,
2419,Anura,Craugastoridae,Pristimantis,bogotensis,Pristimantis bogotensis,4.6256667000,-73.9998889000,Cundinamarca,,
2420,Anura,Craugastoridae,Pristimantis,bogotensis,Pristimantis bogotensis,4.6256667000,-73.9998889000,Cundinamarca,,
2421,Anura,Craugastoridae,Pristimantis,bogotensis,Pristimantis bogotensis,4.6256667000,-73.9998889000,Cundinamarca,,
2422,Anura,Craugastoridae,Pristimantis,bogotensis,Pristimantis bogotensis,4.6256667000,-73.9998889000,Cundinamarca,,
2414,Anura,Craugastoridae,Pristimantis,bogotensis,Pristimantis bogotensis,4.9785000000,-73.7811389000,Cundinamarca,,
2416,Anura,Craugastoridae,Pristimantis,bogotensis,Pristimantis bogotensis,4.9785000000,-73.7811389000,Cundinamarca,,
2417,Anura,Craugastoridae,Pristimantis,bogotensis,Pristimantis bogotensis,4.9785000000,-73.7811389000,Cundinamarca,,
2418,Anura,Craugastoridae,Pristimantis,bogotensis,Pristimantis bogotensis,4.9785000000,-73.7811389000,Cundinamarca,,
2415,Anura,Craugastoridae,Pristimantis,bogotensis,Pristimantis bogotensis,4.9789722000,-73.7816944000,Cundinamarca,,
4832,Anura,Craugastoridae,Pristimantis,bogotensis,Pristimantis bogotensis,5.0950600000,-73.5652740000,Cundinamarca,,
2411,Anura,Craugastoridae,Pristimantis,bogotensis,Pristimantis bogotensis,5.1830833000,-73.5642222000,Cundinamarca,,
2412,Anura,Craugastoridae,Pristimantis,bogotensis,Pristimantis bogotensis,5.1986389000,-73.5565833000,Cundinamarca,,
2413,Anura,Craugastoridae,Pristimantis,bogotensis,Pristimantis bogotensis,5.1986389000,-73.5565833000,Cundinamarca,,
2410,Anura,Craugastoridae,Pristimantis,bogotensis,Pristimantis bogotensis,5.2011500000,-73.5591167000,Cundinamarca,,
2424,Anura,Craugastoridae,Pristimantis,bogotensis,Pristimantis bogotensis,5.2011500000,-73.5591167000,Cundinamarca,,
4173,Anura,Craugastoridae,Pristimantis,bogotensis,Pristimantis bogotensis,4.4533100000,-73.6753300000,Meta,,
4172,Anura,Craugastoridae,Pristimantis,bogotensis,Pristimantis bogotensis,4.4533300000,-73.6753700000,Meta,,
4171,Anura,Craugastoridae,Pristimantis,bogotensis,Pristimantis bogotensis,4.4541500000,-73.6751900000,Meta,,
4169,Anura,Craugastoridae,Pristimantis,bogotensis,Pristimantis bogotensis,4.4575100000,-73.6944400000,Meta,,
4183,Anura,Craugastoridae,Pristimantis,bogotensis,Pristimantis bogotensis,4.4580600000,-73.6934400000,Meta,,
4182,Anura,Craugastoridae,Pristimantis,bogotensis,Pristimantis bogotensis,4.4584100000,-73.6931300000,Meta,,
4170,Anura,Craugastoridae,Pristimantis,bogotensis,Pristimantis bogotensis,4.4584400000,-73.6930800000,Meta,,
4181,Anura,Craugastoridae,Pristimantis,bogotensis,Pristimantis bogotensis,4.4608900000,-73.7186100000,Meta,,
4165,Anura,Craugastoridae,Pristimantis,bogotensis,Pristimantis bogotensis,4.4609700000,-73.7185000000,Meta,,
4166,Anura,Craugastoridae,Pristimantis,bogotensis,Pristimantis bogotensis,4.4609700000,-73.7185000000,Meta,,
4167,Anura,Craugastoridae,Pristimantis,bogotensis,Pristimantis bogotensis,4.4609700000,-73.7185000000,Meta,,
4175,Anura,Craugastoridae,Pristimantis,bogotensis,Pristimantis bogotensis,4.4609700000,-73.7186700000,Meta,,
4176,Anura,Craugastoridae,Pristimantis,bogotensis,Pristimantis bogotensis,4.4609700000,-73.7186700000,Meta,,
4177,Anura,Craugastoridae,Pristimantis,bogotensis,Pristimantis bogotensis,4.4609700000,-73.7185000000,Meta,,
4168,Anura,Craugastoridae,Pristimantis,bogotensis,Pristimantis bogotensis,4.4610800000,-73.7187700000,Meta,,
4178,Anura,Craugastoridae,Pristimantis,bogotensis,Pristimantis bogotensis,4.4610800000,-73.7187700000,Meta,,
4180,Anura,Craugastoridae,Pristimantis,bogotensis,Pristimantis bogotensis,4.4610800000,-73.7187700000,Meta,,
4185,Anura,Craugastoridae,Pristimantis,bogotensis,Pristimantis bogotensis,4.5246200000,-73.7738600000,Meta,,
4179,Anura,Craugastoridae,Pristimantis,bogotensis,Pristimantis bogotensis,4.5248600000,-73.7738600000,Meta,,
4184,Anura,Craugastoridae,Pristimantis,bogotensis,Pristimantis bogotensis,4.5248600000,-73.7738600000,Meta,,
4174,Anura,Craugastoridae,Pristimantis,bogotensis,Pristimantis bogotensis,4.5255300000,-73.7734000000,Meta,,
1254,Anura,Craugastoridae,Pristimantis,carranguerorum,Pristimantis carranguerorum,5.2941670000,-72.7061110000,Boyacá,,
1673,Anura,Craugastoridae,Pristimantis,carvalhoi,Pristimantis carvalhoi,-4.1360000000,-69.9240000000,Amazonas,,
1674,Anura,Craugastoridae,Pristimantis,carvalhoi,Pristimantis carvalhoi,-4.1360000000,-69.9240000000,Amazonas,,
1675,Anura,Craugastoridae,Pristimantis,carvalhoi,Pristimantis carvalhoi,-4.1360000000,-69.9240000000,Amazonas,,
902,Anura,Craugastoridae,Pristimantis,carvalhoi,Pristimantis carvalhoi,-4.1241030000,-69.9412860000,Amazonas,,
913,Anura,Craugastoridae,Pristimantis,carvalhoi,Pristimantis carvalhoi,-4.1241030000,-69.9412860000,Amazonas,,
963,Anura,Craugastoridae,Pristimantis,carvalhoi,Pristimantis carvalhoi,-4.1194900000,-69.9510400000,Amazonas,,
964,Anura,Craugastoridae,Pristimantis,carvalhoi,Pristimantis carvalhoi,-4.1194900000,-69.9510400000,Amazonas,,
965,Anura,Craugastoridae,Pristimantis,carvalhoi,Pristimantis carvalhoi,-4.1194900000,-69.9510400000,Amazonas,,
966,Anura,Craugastoridae,Pristimantis,carvalhoi,Pristimantis carvalhoi,-4.1194900000,-69.9510400000,Amazonas,,
967,Anura,Craugastoridae,Pristimantis,carvalhoi,Pristimantis carvalhoi,-4.1194900000,-69.9510400000,Amazonas,,
968,Anura,Craugastoridae,Pristimantis,carvalhoi,Pristimantis carvalhoi,-4.1194900000,-69.9510400000,Amazonas,,
649,Anura,Craugastoridae,Pristimantis,carvalhoi,Pristimantis carvalhoi,-4.1194444000,-69.9500000000,Amazonas,,
698,Anura,Craugastoridae,Pristimantis,carvalhoi,Pristimantis carvalhoi,-4.1194444000,-69.9500000000,Amazonas,,
944,Anura,Craugastoridae,Pristimantis,carvalhoi,Pristimantis carvalhoi,-4.1059200000,-69.2500000000,Amazonas,,
945,Anura,Craugastoridae,Pristimantis,carvalhoi,Pristimantis carvalhoi,-4.1059200000,-69.2500000000,Amazonas,,
946,Anura,Craugastoridae,Pristimantis,carvalhoi,Pristimantis carvalhoi,-4.1059200000,-69.2500000000,Amazonas,,
995,Anura,Craugastoridae,Pristimantis,carvalhoi,Pristimantis carvalhoi,-4.0030400000,-69.0950000000,Amazonas,,
1009,Anura,Craugastoridae,Pristimantis,carvalhoi,Pristimantis carvalhoi,-4.0030400000,-69.0950000000,Amazonas,,
992,Anura,Craugastoridae,Pristimantis,croceoinguinis,Pristimantis croceoinguinis,-4.0030400000,-69.0950000000,Amazonas,,
993,Anura,Craugastoridae,Pristimantis,croceoinguinis,Pristimantis croceoinguinis,-4.0030400000,-69.0950000000,Amazonas,,
994,Anura,Craugastoridae,Pristimantis,croceoinguinis,Pristimantis croceoinguinis,-4.0030400000,-69.0950000000,Amazonas,,
2091,Anura,Craugastoridae,Pristimantis,croceoinguinis,Pristimantis croceoinguinis,-3.8644700000,-70.2042200000,Amazonas,,
2295,Anura,Craugastoridae,Pristimantis,croceoinguinis,Pristimantis croceoinguinis,-3.6966900000,-70.5846100000,Amazonas,,
2296,Anura,Craugastoridae,Pristimantis,croceoinguinis,Pristimantis croceoinguinis,-3.6966900000,-70.5846100000,Amazonas,,
2297,Anura,Craugastoridae,Pristimantis,croceoinguinis,Pristimantis croceoinguinis,-3.6966900000,-70.5846100000,Amazonas,,
