,ANDES-A,Order,Family,Genus,Species,Genus_species,Latitude1,Longitude1,State,State_from_coord,Is_correct,Wikipedia,Photo,Common_name,Phylum
1799,1721,Anura,Hylidae,Dendropsophus,riveroi,Dendropsophus riveroi,-4.124103,-69.941286,Amazonas,Amazonas,True,http://en.wikipedia.org/wiki/Dendropsophus_riveroi,https://inaturalist-open-data.s3.amazonaws.com/photos/109326751/medium.jpeg,Ranita arbórea de Rivero,Chordata
1800,1017,Anura,Hylidae,Dendropsophus,rossalleni,Dendropsophus rossalleni,-4.183333,-69.95,Amazonas,Amazonas,True,http://en.wikipedia.org/wiki/Dendropsophus_rossalleni,https://static.inaturalist.org/photos/106477730/medium.jpeg,,Chordata
1801,1018,Anura,Hylidae,Dendropsophus,rossalleni,Dendropsophus rossalleni,-4.183333,-69.95,Amazonas,Amazonas,True,http://en.wikipedia.org/wiki/Dendropsophus_rossalleni,https://static.inaturalist.org/photos/106477730/medium.jpeg,,Chordata
1802,1019,Anura,Hylidae,Dendropsophus,rossalleni,Dendropsophus rossalleni,-4.183333,-69.95,Amazonas,Amazonas,True,http://en.wikipedia.org/wiki/Dendropsophus_rossalleni,https://static.inaturalist.org/photos/106477730/medium.jpeg,,Chordata
1803,1020,Anura,Hylidae,Dendropsophus,rossalleni,Dendropsophus rossalleni,-4.183333,-69.95,Amazonas,Amazonas,True,http://en.wikipedia.org/wiki/Dendropsophus_rossalleni,https://static.inaturalist.org/photos/106477730/medium.jpeg,,Chordata
1804,1021,Anura,Hylidae,Dendropsophus,rossalleni,Dendropsophus rossalleni,-4.183333,-69.95,Amazonas,Amazonas,True,http://en.wikipedia.org/wiki/Dendropsophus_rossalleni,https://static.inaturalist.org/photos/106477730/medium.jpeg,,Chordata
1805,1023,Anura,Hylidae,Dendropsophus,rossalleni,Dendropsophus rossalleni,-4.183333,-69.95,Amazonas,Amazonas,True,http://en.wikipedia.org/wiki/Dendropsophus_rossalleni,https://static.inaturalist.org/photos/106477730/medium.jpeg,,Chordata
1806,1022,Anura,Hylidae,Dendropsophus,rossalleni,Dendropsophus rossalleni,-4.183333,-69.95,Amazonas,Amazonas,True,http://en.wikipedia.org/wiki/Dendropsophus_rossalleni,https://static.inaturalist.org/photos/106477730/medium.jpeg,,Chordata
1807,1652,Anura,Hylidae,Dendropsophus,rossalleni,Dendropsophus rossalleni,-4.1360002,-69.9240036,Amazonas,Amazonas,True,http://en.wikipedia.org/wiki/Dendropsophus_rossalleni,https://static.inaturalist.org/photos/106477730/medium.jpeg,,Chordata
1808,1653,Anura,Hylidae,Dendropsophus,rossalleni,Dendropsophus rossalleni,-4.1360002,-69.9240036,Amazonas,Amazonas,True,http://en.wikipedia.org/wiki/Dendropsophus_rossalleni,https://static.inaturalist.org/photos/106477730/medium.jpeg,,Chordata
1809,879,Anura,Hylidae,Dendropsophus,rossalleni,Dendropsophus rossalleni,-4.124103,-69.941286,Amazonas,Amazonas,True,http://en.wikipedia.org/wiki/Dendropsophus_rossalleni,https://static.inaturalist.org/photos/106477730/medium.jpeg,,Chordata
1810,880,Anura,Hylidae,Dendropsophus,rossalleni,Dendropsophus rossalleni,-4.124103,-69.941286,Amazonas,Amazonas,True,http://en.wikipedia.org/wiki/Dendropsophus_rossalleni,https://static.inaturalist.org/photos/106477730/medium.jpeg,,Chordata
1811,656,Anura,Hylidae,Dendropsophus,sarayacuensis,Dendropsophus sarayacuensis,-4.1194444,-69.95,Amazonas,Amazonas,True,http://en.wikipedia.org/wiki/Dendropsophus_sarayacuensis,https://static.inaturalist.org/photos/6967450/medium.jpg,Ranita De Sarayacu,Chordata
1812,676,Anura,Hylidae,Dendropsophus,sarayacuensis,Dendropsophus sarayacuensis,-4.1194444,-69.95,Amazonas,Amazonas,True,http://en.wikipedia.org/wiki/Dendropsophus_sarayacuensis,https://static.inaturalist.org/photos/6967450/medium.jpg,Ranita De Sarayacu,Chordata
1813,677,Anura,Hylidae,Dendropsophus,sarayacuensis,Dendropsophus sarayacuensis,-4.1194444,-69.95,Amazonas,Amazonas,True,http://en.wikipedia.org/wiki/Dendropsophus_sarayacuensis,https://static.inaturalist.org/photos/6967450/medium.jpg,Ranita De Sarayacu,Chordata
1814,678,Anura,Hylidae,Dendropsophus,sarayacuensis,Dendropsophus sarayacuensis,-4.1194444,-69.95,Amazonas,Amazonas,True,http://en.wikipedia.org/wiki/Dendropsophus_sarayacuensis,https://static.inaturalist.org/photos/6967450/medium.jpg,Ranita De Sarayacu,Chordata
1815,772,Anura,Hylidae,Dendropsophus,sarayacuensis,Dendropsophus sarayacuensis,-4.1194444,-69.95,Amazonas,Amazonas,True,http://en.wikipedia.org/wiki/Dendropsophus_sarayacuensis,https://static.inaturalist.org/photos/6967450/medium.jpg,Ranita De Sarayacu,Chordata
1816,773,Anura,Hylidae,Dendropsophus,sarayacuensis,Dendropsophus sarayacuensis,-4.1194444,-69.95,Amazonas,Amazonas,True,http://en.wikipedia.org/wiki/Dendropsophus_sarayacuensis,https://static.inaturalist.org/photos/6967450/medium.jpg,Ranita De Sarayacu,Chordata
1817,774,Anura,Hylidae,Dendropsophus,sarayacuensis,Dendropsophus sarayacuensis,-4.1194444,-69.95,Amazonas,Amazonas,True,http://en.wikipedia.org/wiki/Dendropsophus_sarayacuensis,https://static.inaturalist.org/photos/6967450/medium.jpg,Ranita De Sarayacu,Chordata
1818,775,Anura,Hylidae,Dendropsophus,sarayacuensis,Dendropsophus sarayacuensis,-4.1194444,-69.95,Amazonas,Amazonas,True,http://en.wikipedia.org/wiki/Dendropsophus_sarayacuensis,https://static.inaturalist.org/photos/6967450/medium.jpg,Ranita De Sarayacu,Chordata
1819,781,Anura,Hylidae,Dendropsophus,sarayacuensis,Dendropsophus sarayacuensis,-4.1194444,-69.95,Amazonas,Amazonas,True,http://en.wikipedia.org/wiki/Dendropsophus_sarayacuensis,https://static.inaturalist.org/photos/6967450/medium.jpg,Ranita De Sarayacu,Chordata
1820,782,Anura,Hylidae,Dendropsophus,sarayacuensis,Dendropsophus sarayacuensis,-4.1194444,-69.95,Amazonas,Amazonas,True,http://en.wikipedia.org/wiki/Dendropsophus_sarayacuensis,https://static.inaturalist.org/photos/6967450/medium.jpg,Ranita De Sarayacu,Chordata
1821,2044,Anura,Hylidae,Dendropsophus,sarayacuensis,Dendropsophus sarayacuensis,-4.116667,-69.95,Amazonas,Amazonas,True,http://en.wikipedia.org/wiki/Dendropsophus_sarayacuensis,https://static.inaturalist.org/photos/6967450/medium.jpg,Ranita De Sarayacu,Chordata
1822,2046,Anura,Hylidae,Dendropsophus,sarayacuensis,Dendropsophus sarayacuensis,-4.116667,-69.95,Amazonas,Amazonas,True,http://en.wikipedia.org/wiki/Dendropsophus_sarayacuensis,https://static.inaturalist.org/photos/6967450/medium.jpg,Ranita De Sarayacu,Chordata
1823,2048,Anura,Hylidae,Dendropsophus,sarayacuensis,Dendropsophus sarayacuensis,-4.116667,-69.95,Amazonas,Amazonas,True,http://en.wikipedia.org/wiki/Dendropsophus_sarayacuensis,https://static.inaturalist.org/photos/6967450/medium.jpg,Ranita De Sarayacu,Chordata
1824,2052,Anura,Hylidae,Dendropsophus,sarayacuensis,Dendropsophus sarayacuensis,-4.116667,-69.95,Amazonas,Amazonas,True,http://en.wikipedia.org/wiki/Dendropsophus_sarayacuensis,https://static.inaturalist.org/photos/6967450/medium.jpg,Ranita De Sarayacu,Chordata
1825,1955,Anura,Hylidae,Dendropsophus,sarayacuensis,Dendropsophus sarayacuensis,-4.1067222,-69.9492778,Amazonas,Amazonas,True,http://en.wikipedia.org/wiki/Dendropsophus_sarayacuensis,https://static.inaturalist.org/photos/6967450/medium.jpg,Ranita De Sarayacu,Chordata
1826,1956,Anura,Hylidae,Dendropsophus,sarayacuensis,Dendropsophus sarayacuensis,-4.1067222,-69.9492778,Amazonas,Amazonas,True,http://en.wikipedia.org/wiki/Dendropsophus_sarayacuensis,https://static.inaturalist.org/photos/6967450/medium.jpg,Ranita De Sarayacu,Chordata
1827,1957,Anura,Hylidae,Dendropsophus,sarayacuensis,Dendropsophus sarayacuensis,-4.1067222,-69.9492778,Amazonas,Amazonas,True,http://en.wikipedia.org/wiki/Dendropsophus_sarayacuensis,https://static.inaturalist.org/photos/6967450/medium.jpg,Ranita De Sarayacu,Chordata
1828,1958,Anura,Hylidae,Dendropsophus,sarayacuensis,Dendropsophus sarayacuensis,-4.1067222,-69.9492778,Amazonas,Amazonas,True,http://en.wikipedia.org/wiki/Dendropsophus_sarayacuensis,https://static.inaturalist.org/photos/6967450/medium.jpg,Ranita De Sarayacu,Chordata
1829,1959,Anura,Hylidae,Dendropsophus,sarayacuensis,Dendropsophus sarayacuensis,-4.1067222,-69.9492778,Amazonas,Amazonas,True,http://en.wikipedia.org/wiki/Dendropsophus_sarayacuensis,https://static.inaturalist.org/photos/6967450/medium.jpg,Ranita De Sarayacu,Chordata
1830,1891,Anura,Hylidae,Dendropsophus,stingi,Dendropsophus stingi,4.858,-73.264,Boyacá,Boyacá,True,http://en.wikipedia.org/wiki/Dendropsophus_stingi,https://static.inaturalist.org/photos/66263/medium.png,,Chordata
1831,1892,Anura,Hylidae,Dendropsophus,stingi,Dendropsophus stingi,4.858,-73.264,Boyacá,Boyacá,True,http://en.wikipedia.org/wiki/Dendropsophus_stingi,https://static.inaturalist.org/photos/66263/medium.png,,Chordata
1832,1493,Anura,Hylidae,Dendropsophus,stingi,Dendropsophus stingi,5.20056,-73.1822,Boyacá,Boyacá,True,http://en.wikipedia.org/wiki/Dendropsophus_stingi,https://static.inaturalist.org/photos/66263/medium.png,,Chordata
1833,1491,Anura,Hylidae,Dendropsophus,stingi,Dendropsophus stingi,5.201,-73.18341,Boyacá,Boyacá,True,http://en.wikipedia.org/wiki/Dendropsophus_stingi,https://static.inaturalist.org/photos/66263/medium.png,,Chordata
1834,1492,Anura,Hylidae,Dendropsophus,stingi,Dendropsophus stingi,5.202,-73.186,Boyacá,Boyacá,True,http://en.wikipedia.org/wiki/Dendropsophus_stingi,https://static.inaturalist.org/photos/66263/medium.png,,Chordata
1835,1488,Anura,Hylidae,Dendropsophus,stingi,Dendropsophus stingi,5.294167,-72.706111,Boyacá,Boyacá,True,http://en.wikipedia.org/wiki/Dendropsophus_stingi,https://static.inaturalist.org/photos/66263/medium.png,,Chordata
1836,1489,Anura,Hylidae,Dendropsophus,stingi,Dendropsophus stingi,5.294167,-72.706111,Boyacá,Boyacá,True,http://en.wikipedia.org/wiki/Dendropsophus_stingi,https://static.inaturalist.org/photos/66263/medium.png,,Chordata
1837,1130,Anura,Hylidae,Dendropsophus,stingi,Dendropsophus stingi,4.77295,-73.03737,Casanare,Casanare,True,http://en.wikipedia.org/wiki/Dendropsophus_stingi,https://static.inaturalist.org/photos/66263/medium.png,,Chordata
1838,4660,Anura,Hylidae,Dendropsophus,subocularis,Dendropsophus subocularis,5.83583,-73.58083,Boyacá,Boyacá,True,http://en.wikipedia.org/wiki/Dendropsophus_subocularis,https://static.inaturalist.org/photos/81479/medium.jpg,,Chordata
1839,4661,Anura,Hylidae,Dendropsophus,subocularis,Dendropsophus subocularis,5.83583,-73.58083,Boyacá,Boyacá,True,http://en.wikipedia.org/wiki/Dendropsophus_subocularis,https://static.inaturalist.org/photos/81479/medium.jpg,,Chordata
1840,4754,Anura,Hylidae,Dendropsophus,subocularis,Dendropsophus subocularis,5.43219,-74.45351,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Dendropsophus_subocularis,https://static.inaturalist.org/photos/81479/medium.jpg,,Chordata
1841,4760,Anura,Hylidae,Dendropsophus,subocularis,Dendropsophus subocularis,5.43219,-74.45351,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Dendropsophus_subocularis,https://static.inaturalist.org/photos/81479/medium.jpg,,Chordata
1842,1277,Anura,Hylidae,Dendropsophus,subocularis,Dendropsophus subocularis,5.90282,-73.69495,Santander,Santander,True,http://en.wikipedia.org/wiki/Dendropsophus_subocularis,https://static.inaturalist.org/photos/81479/medium.jpg,,Chordata
1843,1278,Anura,Hylidae,Dendropsophus,subocularis,Dendropsophus subocularis,5.90282,-73.69495,Santander,Santander,True,http://en.wikipedia.org/wiki/Dendropsophus_subocularis,https://static.inaturalist.org/photos/81479/medium.jpg,,Chordata
1844,1274,Anura,Hylidae,Dendropsophus,subocularis,Dendropsophus subocularis,5.90282,-73.69495,Santander,Santander,True,http://en.wikipedia.org/wiki/Dendropsophus_subocularis,https://static.inaturalist.org/photos/81479/medium.jpg,,Chordata
1845,1986,Anura,Hylidae,Dendropsophus,triangulum,Dendropsophus triangulum,-4.214222,-69.933389,Amazonas,Amazonas,True,http://en.wikipedia.org/wiki/Dendropsophus_triangulum,https://inaturalist-open-data.s3.amazonaws.com/photos/63708774/medium.jpeg,Ranita arbórea común,Chordata
1846,1987,Anura,Hylidae,Dendropsophus,triangulum,Dendropsophus triangulum,-4.214222,-69.933389,Amazonas,Amazonas,True,http://en.wikipedia.org/wiki/Dendropsophus_triangulum,https://inaturalist-open-data.s3.amazonaws.com/photos/63708774/medium.jpeg,Ranita arbórea común,Chordata
1847,1988,Anura,Hylidae,Dendropsophus,triangulum,Dendropsophus triangulum,-4.214222,-69.933389,Amazonas,Amazonas,True,http://en.wikipedia.org/wiki/Dendropsophus_triangulum,https://inaturalist-open-data.s3.amazonaws.com/photos/63708774/medium.jpeg,Ranita arbórea común,Chordata
1848,1989,Anura,Hylidae,Dendropsophus,triangulum,Dendropsophus triangulum,-4.214222,-69.933389,Amazonas,Amazonas,True,http://en.wikipedia.org/wiki/Dendropsophus_triangulum,https://inaturalist-open-data.s3.amazonaws.com/photos/63708774/medium.jpeg,Ranita arbórea común,Chordata
1849,1990,Anura,Hylidae,Dendropsophus,triangulum,Dendropsophus triangulum,-4.214222,-69.933389,Amazonas,Amazonas,True,http://en.wikipedia.org/wiki/Dendropsophus_triangulum,https://inaturalist-open-data.s3.amazonaws.com/photos/63708774/medium.jpeg,Ranita arbórea común,Chordata
1850,1991,Anura,Hylidae,Dendropsophus,triangulum,Dendropsophus triangulum,-4.214222,-69.933389,Amazonas,Amazonas,True,http://en.wikipedia.org/wiki/Dendropsophus_triangulum,https://inaturalist-open-data.s3.amazonaws.com/photos/63708774/medium.jpeg,Ranita arbórea común,Chordata
1851,1992,Anura,Hylidae,Dendropsophus,triangulum,Dendropsophus triangulum,-4.214222,-69.933389,Amazonas,Amazonas,True,http://en.wikipedia.org/wiki/Dendropsophus_triangulum,https://inaturalist-open-data.s3.amazonaws.com/photos/63708774/medium.jpeg,Ranita arbórea común,Chordata
1852,1993,Anura,Hylidae,Dendropsophus,triangulum,Dendropsophus triangulum,-4.214222,-69.933389,Amazonas,Amazonas,True,http://en.wikipedia.org/wiki/Dendropsophus_triangulum,https://inaturalist-open-data.s3.amazonaws.com/photos/63708774/medium.jpeg,Ranita arbórea común,Chordata
1853,1994,Anura,Hylidae,Dendropsophus,triangulum,Dendropsophus triangulum,-4.214222,-69.933389,Amazonas,Amazonas,True,http://en.wikipedia.org/wiki/Dendropsophus_triangulum,https://inaturalist-open-data.s3.amazonaws.com/photos/63708774/medium.jpeg,Ranita arbórea común,Chordata
1854,1995,Anura,Hylidae,Dendropsophus,triangulum,Dendropsophus triangulum,-4.214222,-69.933389,Amazonas,Amazonas,True,http://en.wikipedia.org/wiki/Dendropsophus_triangulum,https://inaturalist-open-data.s3.amazonaws.com/photos/63708774/medium.jpeg,Ranita arbórea común,Chordata
1855,837,Anura,Hylidae,Dendropsophus,triangulum,Dendropsophus triangulum,-4.183333,-69.95,Amazonas,Amazonas,True,http://en.wikipedia.org/wiki/Dendropsophus_triangulum,https://inaturalist-open-data.s3.amazonaws.com/photos/63708774/medium.jpeg,Ranita arbórea común,Chordata
1856,838,Anura,Hylidae,Dendropsophus,triangulum,Dendropsophus triangulum,-4.183333,-69.95,Amazonas,Amazonas,True,http://en.wikipedia.org/wiki/Dendropsophus_triangulum,https://inaturalist-open-data.s3.amazonaws.com/photos/63708774/medium.jpeg,Ranita arbórea común,Chordata
1857,643,Anura,Hylidae,Dendropsophus,triangulum,Dendropsophus triangulum,-4.1194444,-69.95,Amazonas,Amazonas,True,http://en.wikipedia.org/wiki/Dendropsophus_triangulum,https://inaturalist-open-data.s3.amazonaws.com/photos/63708774/medium.jpeg,Ranita arbórea común,Chordata
1858,653,Anura,Hylidae,Dendropsophus,triangulum,Dendropsophus triangulum,-4.1194444,-69.95,Amazonas,Amazonas,True,http://en.wikipedia.org/wiki/Dendropsophus_triangulum,https://inaturalist-open-data.s3.amazonaws.com/photos/63708774/medium.jpeg,Ranita arbórea común,Chordata
1859,654,Anura,Hylidae,Dendropsophus,triangulum,Dendropsophus triangulum,-4.1194444,-69.95,Amazonas,Amazonas,True,http://en.wikipedia.org/wiki/Dendropsophus_triangulum,https://inaturalist-open-data.s3.amazonaws.com/photos/63708774/medium.jpeg,Ranita arbórea común,Chordata
1860,655,Anura,Hylidae,Dendropsophus,triangulum,Dendropsophus triangulum,-4.1194444,-69.95,Amazonas,Amazonas,True,http://en.wikipedia.org/wiki/Dendropsophus_triangulum,https://inaturalist-open-data.s3.amazonaws.com/photos/63708774/medium.jpeg,Ranita arbórea común,Chordata
1861,664,Anura,Hylidae,Dendropsophus,triangulum,Dendropsophus triangulum,-4.1194444,-69.95,Amazonas,Amazonas,True,http://en.wikipedia.org/wiki/Dendropsophus_triangulum,https://inaturalist-open-data.s3.amazonaws.com/photos/63708774/medium.jpeg,Ranita arbórea común,Chordata
1862,665,Anura,Hylidae,Dendropsophus,triangulum,Dendropsophus triangulum,-4.1194444,-69.95,Amazonas,Amazonas,True,http://en.wikipedia.org/wiki/Dendropsophus_triangulum,https://inaturalist-open-data.s3.amazonaws.com/photos/63708774/medium.jpeg,Ranita arbórea común,Chordata
1863,666,Anura,Hylidae,Dendropsophus,triangulum,Dendropsophus triangulum,-4.1194444,-69.95,Amazonas,Amazonas,True,http://en.wikipedia.org/wiki/Dendropsophus_triangulum,https://inaturalist-open-data.s3.amazonaws.com/photos/63708774/medium.jpeg,Ranita arbórea común,Chordata
1864,667,Anura,Hylidae,Dendropsophus,triangulum,Dendropsophus triangulum,-4.1194444,-69.95,Amazonas,Amazonas,True,http://en.wikipedia.org/wiki/Dendropsophus_triangulum,https://inaturalist-open-data.s3.amazonaws.com/photos/63708774/medium.jpeg,Ranita arbórea común,Chordata
1865,668,Anura,Hylidae,Dendropsophus,triangulum,Dendropsophus triangulum,-4.1194444,-69.95,Amazonas,Amazonas,True,http://en.wikipedia.org/wiki/Dendropsophus_triangulum,https://inaturalist-open-data.s3.amazonaws.com/photos/63708774/medium.jpeg,Ranita arbórea común,Chordata
1866,3779,Anura,Hylidae,Dendropsophus,triangulum,Dendropsophus triangulum,-3.874317,-70.198259,Amazonas,Amazonas,True,http://en.wikipedia.org/wiki/Dendropsophus_triangulum,https://inaturalist-open-data.s3.amazonaws.com/photos/63708774/medium.jpeg,Ranita arbórea común,Chordata
1867,3780,Anura,Hylidae,Dendropsophus,triangulum,Dendropsophus triangulum,-3.874317,-70.198259,Amazonas,Amazonas,True,http://en.wikipedia.org/wiki/Dendropsophus_triangulum,https://inaturalist-open-data.s3.amazonaws.com/photos/63708774/medium.jpeg,Ranita arbórea común,Chordata
1868,3840,Anura,Hylidae,Dendropsophus,triangulum,Dendropsophus triangulum,-3.849164,-70.220109,Amazonas,Amazonas,True,http://en.wikipedia.org/wiki/Dendropsophus_triangulum,https://inaturalist-open-data.s3.amazonaws.com/photos/63708774/medium.jpeg,Ranita arbórea común,Chordata
1869,3847,Anura,Hylidae,Dendropsophus,triangulum,Dendropsophus triangulum,-3.849164,-70.220109,Amazonas,Amazonas,True,http://en.wikipedia.org/wiki/Dendropsophus_triangulum,https://inaturalist-open-data.s3.amazonaws.com/photos/63708774/medium.jpeg,Ranita arbórea común,Chordata
1870,2365,Anura,Hylidae,Dendropsophus,triangulum,Dendropsophus triangulum,1.1,-75.57,Caquetá,Caquetá,True,http://en.wikipedia.org/wiki/Dendropsophus_triangulum,https://inaturalist-open-data.s3.amazonaws.com/photos/63708774/medium.jpeg,Ranita arbórea común,Chordata
1871,2366,Anura,Hylidae,Dendropsophus,triangulum,Dendropsophus triangulum,1.1,-75.57,Caquetá,Caquetá,True,http://en.wikipedia.org/wiki/Dendropsophus_triangulum,https://inaturalist-open-data.s3.amazonaws.com/photos/63708774/medium.jpeg,Ranita arbórea común,Chordata
1872,2367,Anura,Hylidae,Dendropsophus,triangulum,Dendropsophus triangulum,1.1,-75.57,Caquetá,Caquetá,True,http://en.wikipedia.org/wiki/Dendropsophus_triangulum,https://inaturalist-open-data.s3.amazonaws.com/photos/63708774/medium.jpeg,Ranita arbórea común,Chordata
1873,4737,Anura,Hylidae,Hiloscirtus,palmeri,Hiloscirtus palmeri,5.43418,-74.43352,Cundinamarca,Cundinamarca,True,,,,Chordata
1874,4147,Anura,Hylidae,Hyloscirtus,bogotensis,Hyloscirtus bogotensis,3.901416,-74.5100799,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Hyloscirtus_bogotensis,https://static.inaturalist.org/photos/68091/medium.jpg,,Chordata
