ANDES-A,Order,Family,Genus,Species,Genus_species,Latitude1,Longitude1,State,State_from_coord,Is_correct
2929,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.87327,-74.44341,Cundinamarca,Cundinamarca,True
2930,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.87327,-74.44341,Cundinamarca,Cundinamarca,True
2976,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.87327,-74.44341,Cundinamarca,Cundinamarca,True
2931,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.87327,-74.44341,Cundinamarca,Cundinamarca,True
2774,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,5.07398,-74.57104,Cundinamarca,Cundinamarca,True
2775,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,5.07398,-74.57104,Cundinamarca,Cundinamarca,True
2776,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,5.07398,-74.57104,Cundinamarca,Cundinamarca,True
2777,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,5.07398,-74.57104,Cundinamarca,Cundinamarca,True
2778,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,5.07398,-74.57104,Cundinamarca,Cundinamarca,True
2779,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,5.07398,-74.57104,Cundinamarca,Cundinamarca,True
2780,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,5.07398,-74.57104,Cundinamarca,Cundinamarca,True
2781,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,5.07398,-74.57104,Cundinamarca,Cundinamarca,True
2889,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,5.07398,-74.57104,Cundinamarca,Cundinamarca,True
2890,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,5.07398,-74.57104,Cundinamarca,Cundinamarca,True
2891,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,5.07398,-74.57104,Cundinamarca,Cundinamarca,True
2892,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,5.07398,-74.57104,Cundinamarca,Cundinamarca,True
2893,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,5.07398,-74.57104,Cundinamarca,Cundinamarca,True
2894,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,5.07398,-74.57104,Cundinamarca,Cundinamarca,True
2895,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,5.07398,-74.57104,Cundinamarca,Cundinamarca,True
2896,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,5.07398,-74.57104,Cundinamarca,Cundinamarca,True
2897,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,5.07398,-74.57104,Cundinamarca,Cundinamarca,True
2898,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,5.07398,-74.57104,Cundinamarca,Cundinamarca,True
2899,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,5.07398,-74.57104,Cundinamarca,Cundinamarca,True
2900,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,5.07398,-74.57104,Cundinamarca,Cundinamarca,True
2901,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,5.07398,-74.57104,Cundinamarca,Cundinamarca,True
2902,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,5.07398,-74.57104,Cundinamarca,Cundinamarca,True
2903,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,5.07398,-74.57104,Cundinamarca,Cundinamarca,True
2904,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,5.07398,-74.57104,Cundinamarca,Cundinamarca,True
2905,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,5.07398,-74.57104,Cundinamarca,Cundinamarca,True
2906,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,5.07398,-74.57104,Cundinamarca,Cundinamarca,True
2907,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,5.07398,-74.57104,Cundinamarca,Cundinamarca,True
1921,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,5.867,-73.67419,Santander,Santander,True
1482,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,5.867,-73.67419,Santander,Santander,True
1476,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,5.8822,-73.6775,Santander,Santander,True
1477,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,5.8822,-73.6775,Santander,Santander,True
1478,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,5.8822,-73.6775,Santander,Santander,True
1479,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,5.8822,-73.6775,Santander,Santander,True
1973,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,5.8822,-73.6775,Santander,Santander,True
1480,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,5.8822,-73.6775,Santander,Santander,True
1838,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,5.8822,-73.6775,Santander,Santander,True
1396,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,5.8822,-73.6775,Santander,Santander,True
1937,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,5.8822,-73.6775,Santander,Santander,True
1483,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,5.8822,-73.6775,Santander,Santander,True
1484,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,5.8822,-73.6775,Santander,Santander,True
4425,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,5.8822,-73.6775,Santander,Santander,True
2735,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.34536,-73.30647,Santander,Santander,True
2737,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.34536,-73.30647,Santander,Santander,True
2738,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.34536,-73.30647,Santander,Santander,True
2739,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.34536,-73.30647,Santander,Santander,True
2740,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.34536,-73.30647,Santander,Santander,True
2741,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.34536,-73.30647,Santander,Santander,True
2742,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.34536,-73.30647,Santander,Santander,True
2743,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.34536,-73.30647,Santander,Santander,True
2744,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.34536,-73.30647,Santander,Santander,True
2745,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.34536,-73.30647,Santander,Santander,True
2832,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.34536,-73.30647,Santander,Santander,True
2833,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.34536,-73.30647,Santander,Santander,True
2834,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.34536,-73.30647,Santander,Santander,True
2835,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.34536,-73.30647,Santander,Santander,True
2836,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.34536,-73.30647,Santander,Santander,True
2837,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.34536,-73.30647,Santander,Santander,True
2838,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.34536,-73.30647,Santander,Santander,True
2839,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.34536,-73.30647,Santander,Santander,True
2840,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.34536,-73.30647,Santander,Santander,True
2841,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.34536,-73.30647,Santander,Santander,True
2842,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.34536,-73.30647,Santander,Santander,True
2843,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.34536,-73.30647,Santander,Santander,True
2844,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.34536,-73.30647,Santander,Santander,True
2845,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.34536,-73.30647,Santander,Santander,True
2846,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.34536,-73.30647,Santander,Santander,True
2847,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.34536,-73.30647,Santander,Santander,True
2852,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.34536,-73.30647,Santander,Santander,True
2848,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.34536,-73.30647,Santander,Santander,True
2849,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.34536,-73.30647,Santander,Santander,True
2850,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.34536,-73.30647,Santander,Santander,True
2851,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.34536,-73.30647,Santander,Santander,True
2712,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.67232,-73.61441,Santander,Santander,True
2713,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.67232,-73.61441,Santander,Santander,True
2714,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.67232,-73.61441,Santander,Santander,True
2715,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.67232,-73.61441,Santander,Santander,True
2716,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.67232,-73.61441,Santander,Santander,True
2717,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.67232,-73.61441,Santander,Santander,True
2718,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.67232,-73.61441,Santander,Santander,True
2719,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.67232,-73.61441,Santander,Santander,True
2720,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.67232,-73.61441,Santander,Santander,True
2721,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.67232,-73.61441,Santander,Santander,True
2722,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.67232,-73.61441,Santander,Santander,True
2723,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.67232,-73.61441,Santander,Santander,True
2724,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.67232,-73.61441,Santander,Santander,True
2725,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.67232,-73.61441,Santander,Santander,True
2726,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.67232,-73.61441,Santander,Santander,True
2825,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.67232,-73.61441,Santander,Santander,True
2826,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.67232,-73.61441,Santander,Santander,True
2727,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.67232,-73.61441,Santander,Santander,True
2827,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.67232,-73.61441,Santander,Santander,True
2828,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.67232,-73.61441,Santander,Santander,True
2728,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.67232,-73.61441,Santander,Santander,True
2729,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.67232,-73.61441,Santander,Santander,True
2730,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.67232,-73.61441,Santander,Santander,True
2731,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.67232,-73.61441,Santander,Santander,True
2732,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.67232,-73.61441,Santander,Santander,True
2733,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.67232,-73.61441,Santander,Santander,True
2734,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.67232,-73.61441,Santander,Santander,True
2829,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.67232,-73.61441,Santander,Santander,True
2830,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.67232,-73.61441,Santander,Santander,True
2831,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.67232,-73.61441,Santander,Santander,True
2671,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.79388,-73.47529,Santander,Santander,True
2672,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.79388,-73.47529,Santander,Santander,True
2673,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.79388,-73.47529,Santander,Santander,True
2674,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.79388,-73.47529,Santander,Santander,True
2675,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.79388,-73.47529,Santander,Santander,True
2812,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.79388,-73.47529,Santander,Santander,True
2813,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.79388,-73.47529,Santander,Santander,True
2814,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.79388,-73.47529,Santander,Santander,True
2815,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.79388,-73.47529,Santander,Santander,True
2676,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.79388,-73.47529,Santander,Santander,True
2677,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.79388,-73.47529,Santander,Santander,True
2678,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.79388,-73.47529,Santander,Santander,True
2679,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.79388,-73.47529,Santander,Santander,True
2680,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.79388,-73.47529,Santander,Santander,True
2816,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.79388,-73.47529,Santander,Santander,True
2817,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.79388,-73.47529,Santander,Santander,True
2818,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.79388,-73.47529,Santander,Santander,True
2819,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.79388,-73.47529,Santander,Santander,True
2681,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.79388,-73.47529,Santander,Santander,True
2682,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.79388,-73.47529,Santander,Santander,True
2683,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.79388,-73.47529,Santander,Santander,True
2684,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.79388,-73.47529,Santander,Santander,True
2685,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.79388,-73.47529,Santander,Santander,True
2686,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.79388,-73.47529,Santander,Santander,True
2687,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.79388,-73.47529,Santander,Santander,True
2820,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.9131,-73.04646,Santander,Santander,True
2688,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.9131,-73.04646,Santander,Santander,True
2689,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.9131,-73.04646,Santander,Santander,True
2690,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.9131,-73.04646,Santander,Santander,True
2691,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.9131,-73.04646,Santander,Santander,True
2692,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.9131,-73.04646,Santander,Santander,True
2693,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.9131,-73.04646,Santander,Santander,True
2694,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.9131,-73.04646,Santander,Santander,True
2695,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.9131,-73.04646,Santander,Santander,True
2696,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.9131,-73.04646,Santander,Santander,True
2697,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.9131,-73.04646,Santander,Santander,True
2698,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.9131,-73.04646,Santander,Santander,True
2699,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.9131,-73.04646,Santander,Santander,True
2700,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.9131,-73.04646,Santander,Santander,True
2701,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.9131,-73.04646,Santander,Santander,True
2702,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.9131,-73.04646,Santander,Santander,True
2703,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.9131,-73.04646,Santander,Santander,True
2704,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.9131,-73.04646,Santander,Santander,True
2705,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.9131,-73.04646,Santander,Santander,True
2706,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.9131,-73.04646,Santander,Santander,True
2707,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.9131,-73.04646,Santander,Santander,True
2708,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.9131,-73.04646,Santander,Santander,True
2709,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.9131,-73.04646,Santander,Santander,True
2710,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.9131,-73.04646,Santander,Santander,True
2711,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.9131,-73.04646,Santander,Santander,True
2821,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.9131,-73.04646,Santander,Santander,True
2822,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.9131,-73.04646,Santander,Santander,True
2823,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.9131,-73.04646,Santander,Santander,True
2824,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,6.9131,-73.04646,Santander,Santander,True
1481,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,7.07937,-73.55205,Santander,Santander,True
1289,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,7.07937,-73.55205,Santander,Santander,True
2616,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,7.08005,-73.53677,Santander,Santander,True
2617,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,7.08005,-73.53677,Santander,Santander,True
2618,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,7.08005,-73.53677,Santander,Santander,True
2619,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,7.08005,-73.53677,Santander,Santander,True
2620,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,7.08005,-73.53677,Santander,Santander,True
2621,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,7.08005,-73.53677,Santander,Santander,True
2622,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,7.08005,-73.53677,Santander,Santander,True
2623,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,7.08005,-73.53677,Santander,Santander,True
2624,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,7.08005,-73.53677,Santander,Santander,True
2625,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,7.08005,-73.53677,Santander,Santander,True
2626,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,7.08005,-73.53677,Santander,Santander,True
2627,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,7.08005,-73.53677,Santander,Santander,True
2628,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,7.08005,-73.53677,Santander,Santander,True
2629,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,7.08005,-73.53677,Santander,Santander,True
2630,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,7.08005,-73.53677,Santander,Santander,True
2631,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,7.08005,-73.53677,Santander,Santander,True
2632,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,7.08005,-73.53677,Santander,Santander,True
2794,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,7.08005,-73.53677,Santander,Santander,True
2795,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,7.08005,-73.53677,Santander,Santander,True
2796,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,7.08005,-73.53677,Santander,Santander,True
2797,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,7.08005,-73.53677,Santander,Santander,True
2798,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,7.08005,-73.53677,Santander,Santander,True
2633,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,7.08005,-73.53677,Santander,Santander,True
2634,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,7.08005,-73.53677,Santander,Santander,True
2635,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,7.08005,-73.53677,Santander,Santander,True
2636,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,7.08005,-73.53677,Santander,Santander,True
2637,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,7.08005,-73.53677,Santander,Santander,True
2638,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,7.08005,-73.53677,Santander,Santander,True
2639,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,7.08005,-73.53677,Santander,Santander,True
2653,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,7.23342,-73.19604,Santander,Santander,True
2654,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,7.23342,-73.19604,Santander,Santander,True
2655,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,7.23342,-73.19604,Santander,Santander,True
2656,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,7.23342,-73.19604,Santander,Santander,True
2657,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,7.23342,-73.19604,Santander,Santander,True
2658,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,7.23342,-73.19604,Santander,Santander,True
2659,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,7.23342,-73.19604,Santander,Santander,True
2660,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,7.23342,-73.19604,Santander,Santander,True
2661,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,7.23342,-73.19604,Santander,Santander,True
2662,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,7.23342,-73.19604,Santander,Santander,True
2663,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,7.23342,-73.19604,Santander,Santander,True
2664,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,7.23342,-73.19604,Santander,Santander,True
